Time,Bin 1,Bin 2,Bin 3,Bin 4,Bin 5,Bin 6
0,3884832657216708.5,4959809513090.048,13113714938439.914,0.0,0,0
1,7315425059950306.0,5025998511509.649,18506487666263.09,0.0,0,0
