Time,Bin 1,Bin 2,Bin 3,Bin 4,Bin 5,Bin 6
1551744,6.330227409760742e+17,3.671221885861952e+17,9.477007640377366e+16,899332497081835.9,0,0
1553472,6.330964992248271e+17,3.6716737879947814e+17,9.477171644768469e+16,899332497081835.9,0,0
1555200,6.331701686813677e+17,3.672125204392338e+17,9.477335472998194e+16,899332497081835.9,0,0
1556928,6.332437494733065e+17,3.6725761355401766e+17,9.477499125242634e+16,899332497081835.9,0,0
1558656,6.333172417280457e+17,3.6730265819236685e+17,9.477662601677811e+16,899332497081835.9,0,0
1560384,6.33390645572784e+17,3.673476544028005e+17,9.477825902479683e+16,899332497081835.9,0,0
1562112,6.33463961134513e+17,3.673926022338193e+17,9.477989027824144e+16,899332497081835.9,0,0
1563840,6.335371885400183e+17,3.67437501733904e+17,9.47815197788701e+16,899332497081835.9,0,0
1565568,6.336103279158828e+17,3.6748235295151776e+17,9.478314752844037e+16,899332497081835.9,0,0
1567296,6.336833793884824e+17,3.6752715593510336e+17,9.478477352870909e+16,899332497081835.9,0,0
1569024,6.337563430839896e+17,3.675719107330842e+17,9.478639778143235e+16,899332497081835.9,0,0
1570752,6.338292191283727e+17,3.6761661739386355e+17,9.478802028836555e+16,899332497081835.9,0,0
1572480,6.339020076473958e+17,3.676612759658255e+17,9.47896410512634e+16,899332497081835.9,0,0
1574208,6.339747087666198e+17,3.677058864973322e+17,9.479126007187978e+16,899332497081835.9,0,0
1575936,6.340473226114021e+17,3.67750449036727e+17,9.47928773519679e+16,899332497081835.9,0,0
1577664,6.34119849306897e+17,3.6779496363233094e+17,9.479449289328021e+16,899332497081835.9,0,0
1579392,6.341922889780562e+17,3.678394303324443e+17,9.479610669756832e+16,899332497081835.9,0,0
1581120,6.34264641749629e+17,3.678838491853461e+17,9.479771876658315e+16,899332497081835.9,0,0
1582848,6.343369077461631e+17,3.67928220239295e+17,9.479932910207485e+16,899332497081835.9,0,0
1584576,6.34409087092004e+17,3.6797254354252634e+17,9.480093770579274e+16,899332497081835.9,0,0
1586304,6.344811799112946e+17,3.680168191432534e+17,9.48025445794853e+16,899332497081835.9,0,0
1588032,6.345531863279784e+17,3.680610470896681e+17,9.480414972490029e+16,899332497081835.9,0,0
1589760,6.346251064657966e+17,3.681052274299398e+17,9.48057531437846e+16,899332497081835.9,0,0
1591488,6.346969404482906e+17,3.6814936021221434e+17,9.480735483788435e+16,899332497081835.9,0,0
1593216,6.347686883988014e+17,3.6819344548461523e+17,9.480895480894475e+16,899332497081835.9,0,0
1594944,6.348403504404681e+17,3.6823748329524294e+17,9.481055305871024e+16,899332497081835.9,0,0
1596672,6.349119266962323e+17,3.682814736921742e+17,9.48121495889244e+16,899332497081835.9,0,0
1598400,6.349834172888357e+17,3.6832541672346323e+17,9.481374440132994e+16,899332497081835.9,0,0
1600128,6.350548223408204e+17,3.6836931243713894e+17,9.481533749766872e+16,899332497081835.9,0,0
1601856,6.351261419745298e+17,3.68413160881208e+17,9.481692887968178e+16,899332497081835.9,0,0
1603584,6.351973763121082e+17,3.68456962103651e+17,9.481851854910917e+16,899332497081835.9,0,0
1605312,6.352685254755018e+17,3.6850071615242554e+17,9.482010650769014e+16,899332497081835.9,0,0
1607040,6.353395895864591e+17,3.685444230754641e+17,9.482169275716306e+16,899332497081835.9,0,0
1608768,6.354105687665304e+17,3.6858808292067456e+17,9.482327729926534e+16,899332497081835.9,0,0
1610496,6.354814631370697e+17,3.6863169573594e+17,9.482486013573357e+16,899332497081835.9,0,0
1612224,6.355522728192328e+17,3.686752615691177e+17,9.482644126830333e+16,899332497081835.9,0,0
1613952,6.356229979339781e+17,3.6871878046804e+17,9.482802069870934e+16,899332497081835.9,0,0
1615680,6.356936386020691e+17,3.687622524805138e+17,9.48295984286854e+16,899332497081835.9,0,0
1617408,6.357641949440722e+17,3.688056776543199e+17,9.483117445996435e+16,899332497081835.9,0,0
1619136,6.358346670803575e+17,3.688490560372135e+17,9.48327487942781e+16,899332497081835.9,0,0
1620864,6.359050551311003e+17,3.6889238767692365e+17,9.48343214333576e+16,899332497081835.9,0,0
1622592,6.359753592162793e+17,3.689356726211524e+17,9.483589237893288e+16,899332497081835.9,0,0
1624320,6.36045579455679e+17,3.689789109175762e+17,9.483746163273298e+16,899332497081835.9,0,0
1626048,6.361157159688899e+17,3.690221026138449e+17,9.483902919648598e+16,899332497081835.9,0,0
1627776,6.361857688753056e+17,3.690652477575804e+17,9.4840595071919e+16,899332497081835.9,0,0
1629504,6.362557382941281e+17,3.691083463963789e+17,9.48421592607582e+16,899332497081835.9,0,0
1631232,6.363256243443642e+17,3.691513985778087e+17,9.484372176472869e+16,899332497081835.9,0,0
1632960,6.363954271448273e+17,3.691944043494108e+17,9.484528258555464e+16,899332497081835.9,0,0
1634688,6.364651468141376e+17,3.692373637586986e+17,9.48468417249592e+16,899332497081835.9,0,0
1636416,6.365347834707222e+17,3.692802768531582e+17,9.484839918466454e+16,899332497081835.9,0,0
1638144,6.366043372328148e+17,3.693231436802472e+17,9.484995496639179e+16,899332497081835.9,0,0
1639872,6.366738082184579e+17,3.6936596428739546e+17,9.485150907186107e+16,899332497081835.9,0,0
1641600,6.367431965455012e+17,3.6940873872200525e+17,9.485306150279152e+16,899332497081835.9,0,0
1643328,6.368125023316026e+17,3.6945146703144896e+17,9.485461226090117e+16,899332497081835.9,0,0
1645056,6.368817256942289e+17,3.694941492630725e+17,9.485616134790712e+16,899332497081835.9,0,0
1646784,6.369508667506552e+17,3.6953678546419174e+17,9.485770876552533e+16,899332497081835.9,0,0
1648512,6.370199256179661e+17,3.6957937568209395e+17,9.48592545154708e+16,899332497081835.9,0,0
1650240,6.37088902413054e+17,3.6962191996403686e+17,9.486079859945739e+16,899332497081835.9,0,0
1651968,6.371577972526225e+17,3.6966441835725037e+17,9.4862341019198e+16,899332497081835.9,0,0
1653696,6.372266102531857e+17,3.697068709089344e+17,9.48638817764044e+16,899332497081835.9,0,0
1655424,6.372953415310665e+17,3.6974927766625946e+17,9.486542087278734e+16,899332497081835.9,0,0
1657152,6.373639912023983e+17,3.69791638676366e+17,9.486695831005645e+16,899332497081835.9,0,0
1658880,6.374325593831269e+17,3.698339539863655e+17,9.48684940899203e+16,899332497081835.9,0,0
1660608,6.375010461890071e+17,3.6987622364333914e+17,9.487002821408638e+16,899332497081835.9,0,0
1662336,6.37569451735606e+17,3.699184476943382e+17,9.487156068426112e+16,899332497081835.9,0,0
1664064,6.376377761383034e+17,3.699606261863834e+17,9.487309150214981e+16,899332497081835.9,0,0
1665792,6.377060195122897e+17,3.700027591664665e+17,9.487462066945667e+16,899332497081835.9,0,0
1667520,6.377741819725682e+17,3.700448466815468e+17,9.487614818788482e+16,899332497081835.9,0,0
1669248,6.37842263633954e+17,3.7008688877855456e+17,9.487767405913622e+16,899332497081835.9,0,0
1670976,6.37910264611077e+17,3.701288855043891e+17,9.48791982849118e+16,899332497081835.9,0,0
1672704,6.379781850183781e+17,3.7017083690591834e+17,9.488072086691133e+16,899332497081835.9,0,0
1674432,6.380460249701129e+17,3.702127430299799e+17,9.488224180683344e+16,899332497081835.9,0,0
1676160,6.381137845803507e+17,3.7025460392337965e+17,9.488376110637565e+16,899332497081835.9,0,0
1677888,6.381814639629738e+17,3.7029641963289254e+17,9.488527876723434e+16,899332497081835.9,0,0
1679616,6.382490632316801e+17,3.70338190205262e+17,9.488679479110477e+16,899332497081835.9,0,0
1681344,6.383165824999818e+17,3.7037991568720045e+17,9.488830917968106e+16,899332497081835.9,0,0
1683072,6.383840218812054e+17,3.70421596125388e+17,9.488982193465616e+16,899332497081835.9,0,0
1684800,6.384513814884936e+17,3.704632315664734e+17,9.489133305772187e+16,899332497081835.9,0,0
1686528,6.385186614348036e+17,3.705048220570737e+17,9.489284255056885e+16,899332497081835.9,0,0
1688256,6.385858618329096e+17,3.705463676437741e+17,9.489435041488664e+16,899332497081835.9,0,0
1689984,6.386529827954004e+17,3.70587868373127e+17,9.489585665236354e+16,899332497081835.9,0,0
1691712,6.387200244346826e+17,3.706293242916531e+17,9.489736126468669e+16,899332497081835.9,0,0
1693440,6.387869868629786e+17,3.706707354458404e+17,9.489886425354213e+16,899332497081835.9,0,0
1695168,6.388538701923281e+17,3.70712101882145e+17,9.490036562061467e+16,899332497081835.9,0,0
1696896,6.389206745345882e+17,3.707534236469908e+17,9.490186536758795e+16,899332497081835.9,0,0
1698624,6.389874000014332e+17,3.7079470078676717e+17,9.490336349614442e+16,899332497081835.9,0,0
1700352,6.390540467043556e+17,3.708359333478324e+17,9.490486000796531e+16,899332497081835.9,0,0
1702080,6.391206147546657e+17,3.708771213765119e+17,9.490635490473075e+16,899332497081835.9,0,0
1703808,6.391871042634927e+17,3.70918264919097e+17,9.490784818811958e+16,899332497081835.9,0,0
1705536,6.392535153417839e+17,3.709593640218469e+17,9.49093398598095e+16,899332497081835.9,0,0
1707264,6.393198481003063e+17,3.7100041873098694e+17,9.491082992147696e+16,899332497081835.9,0,0
1708992,6.393861026496456e+17,3.7104142909270925e+17,9.491231837479723e+16,899332497081835.9,0,0
1710720,6.394522791002075e+17,3.710823951531732e+17,9.491380522144437e+16,899332497081835.9,0,0
1712448,6.395183775622177e+17,3.7112331695850426e+17,9.491529046309122e+16,899332497081835.9,0,0
1714176,6.39584398145721e+17,3.711641945547935e+17,9.491677410140938e+16,899332497081835.9,0,0
1715904,6.39650340960585e+17,3.712050279880994e+17,9.491825613806926e+16,899332497081835.9,0,0
1717632,6.397162061164955e+17,3.712458173044464e+17,9.491973657474005e+16,899332497081835.9,0,0
1719360,6.397819937229612e+17,3.7128656254982445e+17,9.492121541308966e+16,899332497081835.9,0,0
1721088,6.398477038893111e+17,3.713272637701898e+17,9.492269265478483e+16,899332497081835.9,0,0
1722816,6.39913336724696e+17,3.7136792101146496e+17,9.492416830149099e+16,899332497081835.9,0,0
1724544,6.399788923380891e+17,3.7140853431953786e+17,9.49256423548724e+16,899332497081835.9,0,0
1726272,6.400443708382857e+17,3.7144910374026214e+17,9.492711481659205e+16,899332497081835.9,0,0
1728000,6.401097723339032e+17,3.7148962931945715e+17,9.492858568831168e+16,899332497081835.9,0,0
1729728,6.401750969333819e+17,3.7153011110290784e+17,9.493005497169176e+16,899332497081835.9,0,0
1731456,6.402403447449856e+17,3.7157054913636454e+17,9.493152266839155e+16,899332497081835.9,0,0
1733184,6.403055158768008e+17,3.7161094346554285e+17,9.493298878006904e+16,899332497081835.9,0,0
1734912,6.403706104367382e+17,3.716512941361235e+17,9.493445330838093e+16,899332497081835.9,0,0
1736640,6.404356285325327e+17,3.716916011937531e+17,9.493591625498269e+16,899332497081835.9,0,0
1738368,6.405005702717423e+17,3.717318646840423e+17,9.493737762152853e+16,899332497081835.9,0,0
1740096,6.405654357617514e+17,3.717720846525678e+17,9.493883740967136e+16,899332497081835.9,0,0
1741824,6.406302251097677e+17,3.7181226114487104e+17,9.494029562106286e+16,899332497081835.9,0,0
1743552,6.406949384228248e+17,3.718523942064579e+17,9.494175225735342e+16,899332497081835.9,0,0
1745280,6.407595758077804e+17,3.7189248388279917e+17,9.49432073201921e+16,899332497081835.9,0,0
1747008,6.408241373713202e+17,3.719325302193304e+17,9.494466081122677e+16,899332497081835.9,0,0
1748736,6.408886232199533e+17,3.7197253326145146e+17,9.494611273210394e+16,899332497081835.9,0,0
1750464,6.409530334600166e+17,3.720124930545271e+17,9.494756308446888e+16,899332497081835.9,0,0
1752192,6.410173681976735e+17,3.720524096438866e+17,9.494901186996555e+16,899332497081835.9,0,0
1753920,6.41081627538914e+17,3.7209228307482374e+17,9.495045909023666e+16,899332497081835.9,0,0
1755648,6.411458115895548e+17,3.7213211339259654e+17,9.495190474692355e+16,899332497081835.9,0,0
1757376,6.412099204552413e+17,3.7217190064242675e+17,9.495334884166634e+16,899332497081835.9,0,0
1759104,6.412739542414446e+17,3.7221164486950054e+17,9.495479137610379e+16,899332497081835.9,0,0
1760832,6.413379130534653e+17,3.722513461189685e+17,9.49562323518734e+16,899332497081835.9,0,0
1762560,6.414017969964325e+17,3.72291004435945e+17,9.495767177061138e+16,899332497081835.9,0,0
1764288,6.414656061753021e+17,3.723306198655086e+17,9.495910963395254e+16,899332497081835.9,0,0
1766016,6.41529340694861e+17,3.7237019245270176e+17,9.496054594353051e+16,899332497081835.9,0,0
1767744,6.415930006597236e+17,3.724097222425306e+17,9.496198070097752e+16,899332497081835.9,0,0
1769472,6.416565861743345e+17,3.7244920927996454e+17,9.496341390792451e+16,899332497081835.9,0,0
1771200,6.417200973429677e+17,3.724886536099378e+17,9.49648455660011e+16,899332497081835.9,0,0
1772928,6.417835342697275e+17,3.7252805527734726e+17,9.496627567683562e+16,899332497081835.9,0,0
1774656,6.418468970585473e+17,3.725674143270533e+17,9.4967704242055e+16,899332497081835.9,0,0
1776384,6.419101858131935e+17,3.72606730803881e+17,9.496913126328498e+16,899332497081835.9,0,0
1778112,6.419734006372616e+17,3.7264600475261856e+17,9.497055674214984e+16,899332497081835.9,0,0
1779840,6.420365416341775e+17,3.726852362180164e+17,9.497198068027262e+16,899332497081835.9,0,0
1781568,6.420996089072001e+17,3.727244252447891e+17,9.4973403079275e+16,899332497081835.9,0,0
1783296,6.42162602559419e+17,3.727635718776147e+17,9.497482394077731e+16,899332497081835.9,0,0
1785024,6.422255226937565e+17,3.72802676161134e+17,9.497624326639856e+16,899332497081835.9,0,0
1786752,6.422883694129673e+17,3.728417381399515e+17,9.497766105775646e+16,899332497081835.9,0,0
1788480,6.423511428196369e+17,3.7288075785863443e+17,9.497907731646734e+16,899332497081835.9,0,0
1790208,6.424138430161855e+17,3.729197353617129e+17,9.498049204414619e+16,899332497081835.9,0,0
1791936,6.424764701048655e+17,3.729586706936801e+17,9.498190524240667e+16,899332497081835.9,0,0
1793664,6.42539024187763e+17,3.7299756389899264e+17,9.49833169128611e+16,899332497081835.9,0,0
1795392,6.426015053667974e+17,3.730364150220696e+17,9.498472705712046e+16,899332497081835.9,0,0
1797120,6.426639137437228e+17,3.7307522410729274e+17,9.498613567679434e+16,899332497081835.9,0,0
1798848,6.42726249420127e+17,3.7311399119900736e+17,9.498754277349104e+16,899332497081835.9,0,0
1800576,6.427885124974318e+17,3.731527163415204e+17,9.498894834881749e+16,899332497081835.9,0,0
1802304,6.428507030768948e+17,3.731913995791025e+17,9.499035240437922e+16,899332497081835.9,0,0
1804032,6.429128212596079e+17,3.7323004095598624e+17,9.499175494178048e+16,899332497081835.9,0,0
1805760,6.429748671464988e+17,3.7326864051636704e+17,9.49931559626241e+16,899332497081835.9,0,0
1807488,6.430368408383305e+17,3.733071983044033e+17,9.49945554685116e+16,899332497081835.9,0,0
1809216,6.430987424357027e+17,3.733457143642151e+17,9.49959534610431e+16,899332497081835.9,0,0
1810944,6.431605720390501e+17,3.733841887398856e+17,9.499734994181739e+16,899332497081835.9,0,0
1812672,6.43222329748644e+17,3.734226214754599e+17,9.499874491243189e+16,899332497081835.9,0,0
1814400,6.432840156645934e+17,3.7346101261494586e+17,9.500013837448262e+16,899332497081835.9,0,0
1816128,6.433456298868439e+17,3.734993622023135e+17,9.50015303295643e+16,899332497081835.9,0,0
1817856,6.434071725151781e+17,3.7353767028149536e+17,9.500292077927022e+16,899332497081835.9,0,0
1819584,6.43468643649216e+17,3.735759368963855e+17,9.500430972519232e+16,899332497081835.9,0,0
1821312,6.435300433884164e+17,3.736141620908407e+17,9.500569716892118e+16,899332497081835.9,0,0
1823040,6.435913718320746e+17,3.736523459086799e+17,9.5007083112046e+16,899332497081835.9,0,0
1824768,6.43652629079327e+17,3.736904883936848e+17,9.500846755615464e+16,899332497081835.9,0,0
1826496,6.437138152291452e+17,3.737285895895973e+17,9.50098505028335e+16,899332497081835.9,0,0
1828224,6.437749303803433e+17,3.737666495401234e+17,9.501123195366768e+16,899332497081835.9,0,0
1829952,6.438359746315716e+17,3.738046682889299e+17,9.501261191024088e+16,899332497081835.9,0,0
1831680,6.438969480813217e+17,3.73842645879646e+17,9.501399037413541e+16,899332497081835.9,0,0
1833408,6.439578508279249e+17,3.7388058235586304e+17,9.501536734693224e+16,899332497081835.9,0,0
1835136,6.440186829695517e+17,3.7391847776113344e+17,9.501674283021088e+16,899332497081835.9,0,0
1836864,6.440794446042134e+17,3.739563321389718e+17,9.50181168255495e+16,899332497081835.9,0,0
1838592,6.441401358297617e+17,3.7399414553285504e+17,9.501948933452494e+16,899332497081835.9,0,0
1840320,6.442007567438903e+17,3.740319179862218e+17,9.502086035871258e+16,899332497081835.9,0,0
1842048,6.442613074441324e+17,3.740696495424716e+17,9.502222989968638e+16,899332497081835.9,0,0
1843776,6.443217880278636e+17,3.741073402449671e+17,9.502359795901906e+16,899332497081835.9,0,0
1845504,6.443821985923012e+17,3.741449901370314e+17,9.502496453828181e+16,899332497081835.9,0,0
1847232,6.444425392345041e+17,3.7418259926194944e+17,9.502632963904448e+16,899332497081835.9,0,0
1848960,6.445028100513733e+17,3.742201676629685e+17,9.502769326287552e+16,899332497081835.9,0,0
1850688,6.445630111396532e+17,3.74257695383297e+17,9.5029055411342e+16,899332497081835.9,0,0
1852416,6.446231425959308e+17,3.742951824661053e+17,9.503041608600962e+16,899332497081835.9,0,0
1854144,6.446832045166354e+17,3.743326289545244e+17,9.503177528844261e+16,899332497081835.9,0,0
1855872,6.447431969980397e+17,3.7437003489164755e+17,9.503313302020387e+16,899332497081835.9,0,0
1857600,6.448031201362607e+17,3.7440740032052934e+17,9.50344892828549e+16,899332497081835.9,0,0
1859328,6.448629740272591e+17,3.744447252841861e+17,9.503584407795576e+16,899332497081835.9,0,0
1861056,6.449227587668394e+17,3.744820098255952e+17,9.503719740706517e+16,899332497081835.9,0,0
1862784,6.449824744506509e+17,3.745192539876954e+17,9.503854927174038e+16,899332497081835.9,0,0
1864512,6.450421211741879e+17,3.745564578133878e+17,9.503989967353733e+16,899332497081835.9,0,0
1866240,6.451016990327889e+17,3.745936213455332e+17,9.504124861401046e+16,899332497081835.9,0,0
1867968,6.451612081216375e+17,3.746307446269548e+17,9.504259609471288e+16,899332497081835.9,0,0
1869696,6.452206485357638e+17,3.7466782770043725e+17,9.504394211719627e+16,899332497081835.9,0,0
1871424,6.452800203700425e+17,3.747048706087258e+17,9.504528668301091e+16,899332497081835.9,0,0
1873152,6.453393237191959e+17,3.7474187339452774e+17,9.504662979370568e+16,899332497081835.9,0,0
1874880,6.453985586777906e+17,3.7477883610051066e+17,9.504797145082802e+16,899332497081835.9,0,0
1876608,6.454577253402415e+17,3.748157587693045e+17,9.504931165592403e+16,899332497081835.9,0,0
1878336,6.455168238008092e+17,3.748526414434996e+17,9.505065041053835e+16,899332497081835.9,0,0
1880064,6.455758541536022e+17,3.7488948416564774e+17,9.505198771621424e+16,899332497081835.9,0,0
1881792,6.45634816492576e+17,3.7492628697826195e+17,9.505332357449352e+16,899332497081835.9,0,0
1883520,6.45693710911534e+17,3.7496304992381645e+17,9.505465798691664e+16,899332497081835.9,0,0
1885248,6.457525375041271e+17,3.7499977304474643e+17,9.505599095502264e+16,899332497081835.9,0,0
1886976,6.458112963638547e+17,3.7503645638344806e+17,9.505732248034909e+16,899332497081835.9,0,0
1888704,6.458699875840637e+17,3.7507309998227904e+17,9.505865256443221e+16,899332497081835.9,0,0
1890432,6.459286112579519e+17,3.751097038835582e+17,9.505998120880682e+16,899332497081835.9,0,0
1892160,6.459871674785637e+17,3.7514626812956486e+17,9.506130841500627e+16,899332497081835.9,0,0
1893888,6.460456563387941e+17,3.751827927625397e+17,9.506263418456254e+16,899332497081835.9,0,0
1895616,6.461040779313874e+17,3.752192778246845e+17,9.506395851900618e+16,899332497081835.9,0,0
1897344,6.46162432348937e+17,3.7525572335816205e+17,9.506528141986634e+16,899332497081835.9,0,0
1899072,6.46220719683887e+17,3.752921294050959e+17,9.50666028886707e+16,899332497081835.9,0,0
1900800,6.462789400285316e+17,3.753284960075709e+17,9.506792292694562e+16,899332497081835.9,0,0
1902528,6.463370934750154e+17,3.7536482320763283e+17,9.506924153621598e+16,899332497081835.9,0,0
1904256,6.46395180115334e+17,3.754011110472884e+17,9.507055871800528e+16,899332497081835.9,0,0
1905984,6.464532000413341e+17,3.754373595685053e+17,9.507187447383555e+16,899332497081835.9,0,0
1907712,6.465111533447137e+17,3.754735688132121e+17,9.507318880522749e+16,899332497081835.9,0,0
1909440,6.465690401170223e+17,3.755097388232981e+17,9.507450171370026e+16,899332497081835.9,0,0
1911168,6.466268604496613e+17,3.755458696406144e+17,9.507581320077174e+16,899332497081835.9,0,0
1912896,6.466846144338838e+17,3.7558196130697165e+17,9.507712326795829e+16,899332497081835.9,0,0
1914624,6.467423021607965e+17,3.7561801386414246e+17,9.507843191677491e+16,899332497081835.9,0,0
1916352,6.467999237213572e+17,3.756540273538598e+17,9.507973914873514e+16,899332497081835.9,0,0
1918080,6.468574792063777e+17,3.7569000181781786e+17,9.508104496535114e+16,899332497081835.9,0,0
1919808,6.46914968706522e+17,3.7572593729767123e+17,9.50823493681336e+16,899332497081835.9,0,0
1921536,6.469723923123085e+17,3.757618338350361e+17,9.508365235859187e+16,899332497081835.9,0,0
1923264,6.470297501141097e+17,3.757976914714894e+17,9.508495393823382e+16,899332497081835.9,0,0
1924992,6.470870422021496e+17,3.758335102485676e+17,9.508625410856589e+16,899332497081835.9,0,0
1926720,6.47144268666509e+17,3.7586929020776966e+17,9.508755287109314e+16,899332497081835.9,0,0
1928448,6.472014295971223e+17,3.759050313905552e+17,9.508885022731922e+16,899332497081835.9,0,0
1930176,6.47258525083778e+17,3.759407338383437e+17,9.50901461787463e+16,899332497081835.9,0,0
1931904,6.473155552161203e+17,3.759763975925159e+17,9.509144072687517e+16,899332497081835.9,0,0
1933632,6.473725200836475e+17,3.760120226944134e+17,9.509273387320518e+16,899332497081835.9,0,0
1935360,6.474294197757151e+17,3.760476091853391e+17,9.50940256192343e+16,899332497081835.9,0,0
1937088,6.474862543815328e+17,3.7608315710655616e+17,9.509531596645906e+16,899332497081835.9,0,0
1938816,6.475430239901674e+17,3.761186664992883e+17,9.50966049163745e+16,899332497081835.9,0,0
1940544,6.475997286905409e+17,3.761541374047205e+17,9.509789247047434e+16,899332497081835.9,0,0
1942272,6.476563685714327e+17,3.761895698639986e+17,9.509917863025082e+16,899332497081835.9,0,0
1944000,6.477129437214783e+17,3.762249639182292e+17,9.510046339719477e+16,899332497081835.9,0,0
1945728,6.477694542291704e+17,3.762603196084789e+17,9.510174677279558e+16,899332497081835.9,0,0
1947456,6.478259001828595e+17,3.762956369757767e+17,9.510302875854131e+16,899332497081835.9,0,0
1949184,6.47882281670753e+17,3.763309160611111e+17,9.510430935591848e+16,899332497081835.9,0,0
1950912,6.479385987809158e+17,3.763661569054313e+17,9.510558856641222e+16,899332497081835.9,0,0
1952640,6.479948516012714e+17,3.7640135954964806e+17,9.510686639150627e+16,899332497081835.9,0,0
1954368,6.480510402196009e+17,3.7643652403463245e+17,9.510814283268293e+16,899332497081835.9,0,0
1956096,6.481071647235453e+17,3.764716504012168e+17,9.510941789142309e+16,899332497081835.9,0,0
1957824,6.481632252006028e+17,3.7650673869019354e+17,9.511069156920618e+16,899332497081835.9,0,0
1959552,6.482192217381313e+17,3.765417889423163e+17,9.511196386751024e+16,899332497081835.9,0,0
1961280,6.482751544233477e+17,3.765768011982994e+17,9.511323478781189e+16,899332497081835.9,0,0
1963008,6.483310233433295e+17,3.766117754988183e+17,9.511450433158634e+16,899332497081835.9,0,0
1964736,6.483868285850121e+17,3.766467118845085e+17,9.511577250030731e+16,899332497081835.9,0,0
1966464,6.484425702351922e+17,3.766816103959669e+17,9.511703929544718e+16,899332497081835.9,0,0
1968192,6.484982483805265e+17,3.7671647107375085e+17,9.511830471847686e+16,899332497081835.9,0,0
1969920,6.485538631075325e+17,3.767512939583787e+17,9.511956877086586e+16,899332497081835.9,0,0
1971648,6.486094145025882e+17,3.767860790903299e+17,9.512083145408226e+16,899332497081835.9,0,0
1973376,6.486649026519319e+17,3.768208265100435e+17,9.512209276959267e+16,899332497081835.9,0,0
1975104,6.487203276416641e+17,3.768555362579209e+17,9.51233527188624e+16,899332497081835.9,0,0
1976832,6.487756895577468e+17,3.768902083743236e+17,9.512461130335523e+16,899332497081835.9,0,0
1978560,6.488309884860032e+17,3.769248428995735e+17,9.512586852453354e+16,899332497081835.9,0,0
1980288,6.48886224512119e+17,3.76959439873954e+17,9.512712438385832e+16,899332497081835.9,0,0
1982016,6.48941397721642e+17,3.769939993377093e+17,9.512837888278914e+16,899332497081835.9,0,0
1983744,6.489965081999825e+17,3.770285213310437e+17,9.51296320227841e+16,899332497081835.9,0,0
1985472,6.490515560324127e+17,3.77063005894123e+17,9.51308838052999e+16,899332497081835.9,0,0
1987200,6.491065413040692e+17,3.770974530670734e+17,9.513213423179187e+16,899332497081835.9,0,0
1988928,6.49161464099951e+17,3.771318628899826e+17,9.513338330371386e+16,899332497081835.9,0,0
1990656,6.492163245049202e+17,3.7716623540289824e+17,9.513463102251829e+16,899332497081835.9,0,0
1992384,6.492711226037042e+17,3.772005706458296e+17,9.513587738965622e+16,899332497081835.9,0,0
1994112,6.493258584808919e+17,3.772348686587463e+17,9.513712240657726e+16,899332497081835.9,0,0
1995840,6.493805322209388e+17,3.77269129481579e+17,9.51383660747296e+16,899332497081835.9,0,0
1997568,6.494351439081637e+17,3.773033531542195e+17,9.513960839555998e+16,899332497081835.9,0,0
1999296,6.494896936267503e+17,3.7733753971652045e+17,9.514084937051382e+16,899332497081835.9,0,0
2001024,6.495441814607473e+17,3.7737168920829485e+17,9.5142089001035e+16,899332497081835.9,0,0
2002752,6.495986074940676e+17,3.774058016693169e+17,9.514332728856605e+16,899332497081835.9,0,0
2004480,6.496529718104909e+17,3.7743987713932186e+17,9.514456423454806e+16,899332497081835.9,0,0
2006208,6.497072744936617e+17,3.774739156580057e+17,9.514579984042072e+16,899332497081835.9,0,0
2007936,6.497615156270908e+17,3.775079172650254e+17,9.514703410762229e+16,899332497081835.9,0,0
2009664,6.498156952941551e+17,3.7754188199999904e+17,9.514826703758963e+16,899332497081835.9,0,0
2011392,6.498698135780973e+17,3.7757580990250515e+17,9.514949863175814e+16,899332497081835.9,0,0
2013120,6.499238705620275e+17,3.7760970101208384e+17,9.515072889156187e+16,899332497081835.9,0,0
2014848,6.499778663289222e+17,3.7764355536823526e+17,9.515195781843338e+16,899332497081835.9,0,0
2016576,6.500318009616255e+17,3.776773730104218e+17,9.515318541380386e+16,899332497081835.9,0,0
2018304,6.500856745428475e+17,3.77711153978066e+17,9.51544116791031e+16,899332497081835.9,0,0
2020032,6.501394871551679e+17,3.777448983105516e+17,9.515563661575946e+16,899332497081835.9,0,0
2021760,6.501932388810321e+17,3.777786060472228e+17,9.515686022519982e+16,899332497081835.9,0,0
2023488,6.502469298027552e+17,3.7781227722738624e+17,9.515808250884978e+16,899332497081835.9,0,0
2025216,6.503005600025199e+17,3.778459118903077e+17,9.515930346813338e+16,899332497081835.9,0,0
2026944,6.503541295623773e+17,3.778795100752156e+17,9.516052310447336e+16,899332497081835.9,0,0
2028672,6.504076385642464e+17,3.7791307182129824e+17,9.516174141929098e+16,899332497081835.9,0,0
2030400,6.504610870899173e+17,3.7794659716770624e+17,9.516295841400616e+16,899332497081835.9,0,0
2032128,6.505144752210479e+17,3.779800861535498e+17,9.51641740900373e+16,899332497081835.9,0,0
2033856,6.505678030391658e+17,3.7801353881790176e+17,9.516538844880149e+16,899332497081835.9,0,0
2035584,6.50621070625668e+17,3.780469551997945e+17,9.516660149171435e+16,899332497081835.9,0,0
2037312,6.506742780618217e+17,3.780803353382224e+17,9.516781322019011e+16,899332497081835.9,0,0
